"product","condition","ppr"
"LEFLUNOMIDE","Gait inability",1.86131097527862
"LEFLUNOMIDE","Gastric disorder",2.64824217366353
"LEFLUNOMIDE","Gastrointestinal disorder",1.97125911454794
"LEFLUNOMIDE","Gastrointestinal pain",2.67604359870056
"LEFLUNOMIDE","Gastrooesophageal reflux disease",0.286617933562798
"LEFLUNOMIDE","General physical health deterioration",1.60191642150056
"LEFLUNOMIDE","Glaucoma",2.20473859017998
"LEFLUNOMIDE","Glossodynia",4.67526142609353
"LEFLUNOMIDE","Granuloma skin",6.64097789504542
"LEFLUNOMIDE","Grip strength decreased",4.86950837112364
"LEFLUNOMIDE","Haemoglobin decreased",0.680919776838731
"LEFLUNOMIDE","Hand deformity",7.36346059974964
"LEFLUNOMIDE","Headache",0.813856294646115
"LEFLUNOMIDE","Heart rate decreased",0.474791183088488
"LEFLUNOMIDE","Heart rate increased",0.513011366952935
"LEFLUNOMIDE","Helicobacter infection",4.60028961552118
"LEFLUNOMIDE","Hepatic cirrhosis",1.81254980160099
"LEFLUNOMIDE","Hepatic enzyme increased",4.45970056631778
"LEFLUNOMIDE","Hepatic function abnormal",2.42188778803173
"LEFLUNOMIDE","Hepatic steatosis",1.20363464001579
"LEFLUNOMIDE","Hepatitis",2.17148980228855
"LEFLUNOMIDE","Hepatotoxicity",3.04329043622183
"LEFLUNOMIDE","Herpes zoster",1.51579579569081
"LEFLUNOMIDE","Hip arthroplasty",3.61296063388071
"LEFLUNOMIDE","Hospitalisation",0.325585058598403
"LEFLUNOMIDE","Hot flush",0.454381056309574
"LEFLUNOMIDE","Hypercalcaemia",4.2681192265936
"LEFLUNOMIDE","Hypercholesterolaemia",3.74651763210271
"LEFLUNOMIDE","Hyperhidrosis",0.328597556684904
"LEFLUNOMIDE","Hypersensitivity",2.39314778920105
"LEFLUNOMIDE","Hypertension",1.05409444928638
"LEFLUNOMIDE","Hypoaesthesia",0.475050063644184
"LEFLUNOMIDE","Hypotension",0.207446565213115
"LEFLUNOMIDE","Ill-defined disorder",1.95575278929658
"LEFLUNOMIDE","Immobile",6.49936375072242
"LEFLUNOMIDE","Impaired healing",2.4725408571214
"LEFLUNOMIDE","Impaired work ability",4.55730191548341
"LEFLUNOMIDE","Inappropriate schedule of product administration",0.25513123395736
"LEFLUNOMIDE","Infection",2.19887825732645
"LEFLUNOMIDE","Inflammation",2.92706645534268
"LEFLUNOMIDE","Influenza",0.408349779928771
"LEFLUNOMIDE","Influenza like illness",0.497571425015558
"LEFLUNOMIDE","Infusion related reaction",2.54639656863512
"LEFLUNOMIDE","Injection site erythema",0.849795744646515
"LEFLUNOMIDE","Injection site pain",0.291549960887252
"LEFLUNOMIDE","Injection site reaction",1.87239728930132
"LEFLUNOMIDE","Insomnia",1.04112149630109
"LEFLUNOMIDE","Intentional product use issue",1.20293603400903
"LEFLUNOMIDE","Interstitial lung disease",2.54311202058526
"LEFLUNOMIDE","Irritable bowel syndrome",3.38903469317173
"LEFLUNOMIDE","Joint arthroplasty",14.5884138323719
"LEFLUNOMIDE","Joint effusion",2.15716929711304
"LEFLUNOMIDE","Joint injury",1.81231801773889
"LEFLUNOMIDE","Joint laxity",13.9922526901836
"LEFLUNOMIDE","Joint range of motion decreased",3.95772074154741
"LEFLUNOMIDE","Joint stiffness",3.27217969031795
"LEFLUNOMIDE","Joint swelling",5.56277175996505
"LEFLUNOMIDE","Knee arthroplasty",4.99377269158497
"LEFLUNOMIDE","Laboratory test abnormal",1.77531813496736
"LEFLUNOMIDE","Leukopenia",1.15163519366125
"LEFLUNOMIDE","Limb deformity",9.66614557824278
"LEFLUNOMIDE","Limb discomfort",1.85935710429298
"LEFLUNOMIDE","Live birth",2.75961912446544
"LEFLUNOMIDE","Liver disorder",0.721184445763703
"LEFLUNOMIDE","Liver function test abnormal",2.03111770504445
"LEFLUNOMIDE","Liver function test increased",3.83690961700523
"LEFLUNOMIDE","Localised infection",1.43579922144353
"LEFLUNOMIDE","Loose body in joint",16.3147294150787
"LEFLUNOMIDE","Loss of consciousness",1.23353217582004
"LEFLUNOMIDE","Loss of personal independence in daily activities",3.7480035274497
"LEFLUNOMIDE","Lower limb fracture",2.37290203528098
"LEFLUNOMIDE","Lower respiratory tract infection",2.01399358253263
"LEFLUNOMIDE","Lung disorder",0.861571509638304
"LEFLUNOMIDE","Lymphoma",2.03708026648918
"LEFLUNOMIDE","Malaise",0.819818525863988
"LEFLUNOMIDE","Maternal exposure during pregnancy",1.226034575325
"LEFLUNOMIDE","Memory impairment",0.264231195670013
"LEFLUNOMIDE","Migraine",0.476376936474724
"LEFLUNOMIDE","Mobility decreased",2.50718322449145
"LEFLUNOMIDE","Mood swings",1.66772498219795
"LEFLUNOMIDE","Mouth ulceration",1.96414623226758
"LEFLUNOMIDE","Multiple fractures",4.23235018306429
"LEFLUNOMIDE","Muscle injury",4.32200264599022
"LEFLUNOMIDE","Muscle spasms",0.795399986197225
"LEFLUNOMIDE","Muscle spasticity",3.64467709880883
"LEFLUNOMIDE","Muscular weakness",0.622860369402132
"LEFLUNOMIDE","Musculoskeletal discomfort",1.63827107208454
"LEFLUNOMIDE","Musculoskeletal disorder",4.36453272620015
"LEFLUNOMIDE","Musculoskeletal pain",1.34644504185325
"LEFLUNOMIDE","Musculoskeletal stiffness",3.17883930743677
"LEFLUNOMIDE","Myalgia",0.414303920468768
"LEFLUNOMIDE","Myocardial infarction",1.34153836071879
"LEFLUNOMIDE","Nasal congestion",0.50132818616921
"LEFLUNOMIDE","Nasopharyngitis",0.729824555505433
"LEFLUNOMIDE","Nausea",1.12342784756217
"LEFLUNOMIDE","Neck mass",3.60362258409229
"LEFLUNOMIDE","Neck pain",0.972650043082654
"LEFLUNOMIDE","Neoplasm malignant",2.10213119593497
"LEFLUNOMIDE","Nephrolithiasis",0.884586227027251
"LEFLUNOMIDE","Neuropathy peripheral",0.785502492621052
"LEFLUNOMIDE","Neutropenia",0.266409055372722
"LEFLUNOMIDE","Neutrophil count increased",1.32578311666871
"LEFLUNOMIDE","Night sweats",2.13361990308633
"LEFLUNOMIDE","Nodule",4.425523222452
"LEFLUNOMIDE","Non-Hodgkin's lymphoma",7.61516347187176
"LEFLUNOMIDE","Oedema peripheral",0.289741658405997
"LEFLUNOMIDE","Off label use",1.69185695541489
"LEFLUNOMIDE","Oral discomfort",2.97376041953307
"LEFLUNOMIDE","Oral pain",0.98192118744583
"LEFLUNOMIDE","Oropharyngeal pain",0.469176475096851
"LEFLUNOMIDE","Osteoarthritis",2.21313508245994
"LEFLUNOMIDE","Osteomyelitis",2.03534089995882
"LEFLUNOMIDE","Osteopenia",2.68814090956624
"LEFLUNOMIDE","Osteoporosis",2.54037807010369
"LEFLUNOMIDE","Osteoporotic fracture",8.32491006738613
"LEFLUNOMIDE","Oxygen saturation decreased",0.47286484687694
"LEFLUNOMIDE","Pain",2.04452673717398
"LEFLUNOMIDE","Pain in extremity",1.46904543717056
"LEFLUNOMIDE","Palpitations",0.560543242102192
"LEFLUNOMIDE","Panniculitis",6.4098172186966
"LEFLUNOMIDE","Paraesthesia",0.372455758203888
"LEFLUNOMIDE","Pemphigus",6.32115890335651
"LEFLUNOMIDE","Pericarditis",3.88744851196408
"LEFLUNOMIDE","Peripheral swelling",2.51569664449311
"LEFLUNOMIDE","Pharyngitis",1.09647059060842
"LEFLUNOMIDE","Photosensitivity reaction",3.04912368733179
"LEFLUNOMIDE","Platelet count decreased",0.267779643624694
"LEFLUNOMIDE","Pneumonia",0.860647930967565
"LEFLUNOMIDE","Pneumonia viral",2.39975880158788
"LEFLUNOMIDE","Polydipsia",4.47225937923612
"LEFLUNOMIDE","Poor venous access",1.70153485680274
"LEFLUNOMIDE","Procedural pain",1.34191155686385
"LEFLUNOMIDE","Product dose omission",0.140830404224399
"LEFLUNOMIDE","Product use in unapproved indication",0.25816427575489
"LEFLUNOMIDE","Product use issue",1.55138450130191
"LEFLUNOMIDE","Productive cough",0.290410457158096
"LEFLUNOMIDE","Pruritus",0.681721791371654
"LEFLUNOMIDE","Psoriasis",0.583585750544295
"LEFLUNOMIDE","Psoriatic arthropathy",3.59341474809852
"LEFLUNOMIDE","Pulmonary embolism",1.7397612239817
"LEFLUNOMIDE","Pulmonary fibrosis",5.05416697502183
"LEFLUNOMIDE","Pulmonary mass",2.37755260379629
"LEFLUNOMIDE","Pulmonary oedema",0.582915269114102
"LEFLUNOMIDE","Pulmonary sepsis",12.8568664570113
"LEFLUNOMIDE","Pulmonary thrombosis",6.0588413270095
"LEFLUNOMIDE","Pulmonary toxicity",6.22497092061714
"LEFLUNOMIDE","Pyrexia",0.407822301110167
"LEFLUNOMIDE","Rash",1.9295146630324
"LEFLUNOMIDE","Rash pruritic",2.8263946031925
"LEFLUNOMIDE","Red blood cell sedimentation rate",4.9490665360603
"LEFLUNOMIDE","Red blood cell sedimentation rate abnormal",8.46265865137805
"LEFLUNOMIDE","Red blood cell sedimentation rate increased",5.66288262704466
"LEFLUNOMIDE","Red cell distribution width increased",2.0077325825657
"LEFLUNOMIDE","Renal disorder",0.751142570463698
"LEFLUNOMIDE","Renal failure",0.504540004084008
"LEFLUNOMIDE","Renal impairment",0.37374589009311
"LEFLUNOMIDE","Respiratory disorder",1.89014762586265
"LEFLUNOMIDE","Respiratory failure",0.546953188450375
"LEFLUNOMIDE","Rheumatoid arthritis",7.16413093545111
"LEFLUNOMIDE","Rheumatoid factor positive",10.3702105529915
"LEFLUNOMIDE","Rheumatoid nodule",6.27713705438778
"LEFLUNOMIDE","Rhinorrhoea",0.466057255258681
"LEFLUNOMIDE","Sciatica",1.73251034623773
"LEFLUNOMIDE","Secretion discharge",1.07565307883676
"LEFLUNOMIDE","Sensitivity to weather change",1.46118513884837
"LEFLUNOMIDE","Sepsis",0.841308716058463
"LEFLUNOMIDE","Septic encephalopathy",61.6470263451568
"LEFLUNOMIDE","Sinusitis",1.08001076063451
"LEFLUNOMIDE","Skin necrosis",5.66084964239297
"LEFLUNOMIDE","Skin reaction",3.77215437199718
"LEFLUNOMIDE","Skin ulcer",3.18980022279492
"LEFLUNOMIDE","Sleep disorder",1.31482015287345
"LEFLUNOMIDE","Sleep disorder due to general medical condition, insomnia type",2.99617915606004
"LEFLUNOMIDE","Somnolence",0.560286862845878
"LEFLUNOMIDE","Spinal stenosis",3.58347728682189
"LEFLUNOMIDE","Stomatitis",3.01902524099369
"LEFLUNOMIDE","Stress",1.15314671650306
"LEFLUNOMIDE","Swelling",3.23029377170515
"LEFLUNOMIDE","Syncope",0.29338512197293
"LEFLUNOMIDE","Synovial cyst",2.84615770328143
"LEFLUNOMIDE","Synovitis",6.7700236160226
"LEFLUNOMIDE","Systemic lupus erythematosus",4.4758868995395
"LEFLUNOMIDE","Tenderness",1.65409977809502
"LEFLUNOMIDE","Tendonitis",2.59376407370391
"LEFLUNOMIDE","Tenosynovitis",5.54022036008184
"LEFLUNOMIDE","Terminal state",8.92851668541072
"LEFLUNOMIDE","Therapeutic product effect decreased",4.92904285224701
"LEFLUNOMIDE","Therapeutic product effect incomplete",3.06536934098834
"LEFLUNOMIDE","Therapeutic response decreased",3.17900764073923
"LEFLUNOMIDE","Therapy non-responder",1.46735352953224
"LEFLUNOMIDE","Thrombosis",1.43700206915767
"LEFLUNOMIDE","Thyroid disorder",2.84305773200034
"LEFLUNOMIDE","Tongue disorder",3.80070330990296
"LEFLUNOMIDE","Tooth abscess",1.68184259082889
"LEFLUNOMIDE","Toxicity to various agents",0.423034635781672
"LEFLUNOMIDE","Treatment failure",6.0962622680963
"LEFLUNOMIDE","Tuberculin test positive",13.2830609251995
"LEFLUNOMIDE","Ulcer",3.6633902608907
"LEFLUNOMIDE","Unevaluable event",0.478087956753545
"LEFLUNOMIDE","Upper respiratory tract infection",0.547669690256877
"LEFLUNOMIDE","Urinary tract infection",0.434981198255949
"LEFLUNOMIDE","Urticaria",2.07466410747055
"LEFLUNOMIDE","Visual impairment",0.980581795435184
"LEFLUNOMIDE","Vomiting",0.914416609687926
"LEFLUNOMIDE","Weight decreased",0.496643587639971
"LEFLUNOMIDE","Weight increased",0.546674923080789
"LEFLUNOMIDE","White blood cell count decreased",0.445072968627916
"LEFLUNOMIDE","White blood cell count increased",0.712062030468712
"LEFLUNOMIDE","Wound",2.48114966714253
"LEFLUNOMIDE","Wrist deformity",7.4434490014276
"LENALIDOMIDE","Abdominal discomfort",0.55806436344554
"LENALIDOMIDE","Abdominal distension",1.01255613917307
"LENALIDOMIDE","Abdominal pain",0.396160937539204
"LENALIDOMIDE","Abdominal pain upper",0.804952335743035
"LENALIDOMIDE","Acute kidney injury",0.255805763866409
"LENALIDOMIDE","Acute myeloid leukaemia",2.80392901046179
"LENALIDOMIDE","Adverse drug reaction",6.72025590450933
"LENALIDOMIDE","Ageusia",11.5024830565422
"LENALIDOMIDE","Alopecia",0.383533881798631
"LENALIDOMIDE","Amnesia",1.71930035660575
"LENALIDOMIDE","Anaemia",2.41484532008086
"LENALIDOMIDE","Anxiety",0.281594572039194
"LENALIDOMIDE","Aphonia",2.96119007580509
"LENALIDOMIDE","Arthralgia",0.372773785528803
"LENALIDOMIDE","Arthritis",0.460053059471233
"LENALIDOMIDE","Arthropathy",1.70288688986845
"LENALIDOMIDE","Asthenia",1.56328797732779
"LENALIDOMIDE","Asthma",0.333800300616332
"LENALIDOMIDE","Atrial fibrillation",2.93335216759763
"LENALIDOMIDE","Back disorder",3.15004680720774
"LENALIDOMIDE","Back pain",1.35480126174851
"LENALIDOMIDE","Balance disorder",1.14129101309584
"LENALIDOMIDE","Basal cell carcinoma",1.9293406684786
"LENALIDOMIDE","Blister",1.13608245505853
"LENALIDOMIDE","Blood calcium decreased",3.3901849046182
"LENALIDOMIDE","Blood count abnormal",3.20549175715041
"LENALIDOMIDE","Blood creatinine increased",1.14078037057845
"LENALIDOMIDE","Blood glucose increased",0.607512971993779
"LENALIDOMIDE","Blood magnesium decreased",3.86231853749994
"LENALIDOMIDE","Blood potassium decreased",5.10412148636773
"LENALIDOMIDE","Blood pressure abnormal",3.37014510284831
"LENALIDOMIDE","Blood pressure increased",0.274685236727421
"LENALIDOMIDE","Blood test abnormal",8.7271991182821
"LENALIDOMIDE","Bone disorder",5.18423544948601
"LENALIDOMIDE","Bone marrow failure",2.42364257079153
"LENALIDOMIDE","Bone pain",2.41911637995913
"LENALIDOMIDE","Breast cancer",2.03224206384532
"LENALIDOMIDE","Bronchitis",1.38566915734165
"LENALIDOMIDE","Burning sensation",1.09078221026081
"LENALIDOMIDE","C-reactive protein increased",0.537738349242059
"LENALIDOMIDE","Cardiac arrest",1.05803098868046
"LENALIDOMIDE","Cardiac disorder",3.37449889698224
"LENALIDOMIDE","Cardiac failure",1.19043432418851
"LENALIDOMIDE","Cardiac failure congestive",2.28945495490451
"LENALIDOMIDE","Cataract",2.8328816005561
"LENALIDOMIDE","Cellulitis",1.21248384487384
"LENALIDOMIDE","Cerebral infarction",3.42552618578485
"LENALIDOMIDE","Cerebrovascular accident",2.68063590061686
"LENALIDOMIDE","Chest discomfort",0.405488742763333
"LENALIDOMIDE","Chest pain",0.662187973824169
"LENALIDOMIDE","Chills",0.648383876459047
"LENALIDOMIDE","Cholelithiasis",1.59469012466207
"LENALIDOMIDE","Chronic obstructive pulmonary disease",1.03117826044306
"LENALIDOMIDE","Clostridium difficile infection",2.63866394799633
"LENALIDOMIDE","Cognitive disorder",1.4188788420397
"LENALIDOMIDE","Colitis",0.986560367812167
"LENALIDOMIDE","Confusional state",0.84843012763281
"LENALIDOMIDE","Constipation",2.80581999415595
"LENALIDOMIDE","Contusion",0.528384407391589
"LENALIDOMIDE","Cough",0.834845727858359
"LENALIDOMIDE","Cystitis",1.08076919745203
"LENALIDOMIDE","Cytomegalovirus infection",1.92657979586678
"LENALIDOMIDE","Cytopenia",5.88796144338871
"LENALIDOMIDE","Deafness",2.14398090244895
"LENALIDOMIDE","Death",4.75069955875254
"LENALIDOMIDE","Decreased appetite",1.6161894569334
"LENALIDOMIDE","Deep vein thrombosis",4.82855550303396
"LENALIDOMIDE","Dehydration",2.91608804894766
"LENALIDOMIDE","Dementia",2.3753566326845
"LENALIDOMIDE","Depression",0.327598639098476
"LENALIDOMIDE","Diabetes mellitus",1.8777854062855
"LENALIDOMIDE","Diarrhoea",3.07753488330126
"LENALIDOMIDE","Diffuse large B-cell lymphoma",5.75289101762152
"LENALIDOMIDE","Disease progression",1.82371130943606
"LENALIDOMIDE","Disorientation",1.76147592702415
"LENALIDOMIDE","Diverticulitis",1.53610567415436
"LENALIDOMIDE","Dizziness",0.868071353969566
"LENALIDOMIDE","Drug hypersensitivity",0.537401491546955
"LENALIDOMIDE","Drug ineffective",0.148935501776662
"LENALIDOMIDE","Drug intolerance",0.585031617203563
"LENALIDOMIDE","Dry eye",1.97806120157237
"LENALIDOMIDE","Dry mouth",0.699837985246647
"LENALIDOMIDE","Dry skin",0.884890457333979
"LENALIDOMIDE","Dysgeusia",3.00471390837604
"LENALIDOMIDE","Dyspepsia",0.598740514458237
"LENALIDOMIDE","Dysphonia",1.06840601725326
"LENALIDOMIDE","Dyspnoea",0.776461412223218
"LENALIDOMIDE","Eczema",1.54649775334455
"LENALIDOMIDE","Epistaxis",0.921130691954789
"LENALIDOMIDE","Erythema",0.275010582247309
"LENALIDOMIDE","Eye disorder",2.4970925097044
"LENALIDOMIDE","Eye swelling",1.8432086141784
"LENALIDOMIDE","Fall",1.67633495088881
"LENALIDOMIDE","Fatigue",1.49147072730214
"LENALIDOMIDE","Febrile neutropenia",1.50527331613934
"LENALIDOMIDE","Feeling abnormal",1.22391673035333
"LENALIDOMIDE","Flatulence",2.15507789431513
"LENALIDOMIDE","Fluid retention",1.13951797183814
"LENALIDOMIDE","Full blood count decreased",33.1801055762897
"LENALIDOMIDE","Gait disturbance",0.630795399322324
"LENALIDOMIDE","Gait inability",1.04274298418675
"LENALIDOMIDE","Gallbladder disorder",4.26627960976184
"LENALIDOMIDE","Gastric disorder",2.57920354231897
"LENALIDOMIDE","Gastric ulcer",2.61724353833206
"LENALIDOMIDE","Gastrointestinal disorder",1.70304062961532
"LENALIDOMIDE","Gastrooesophageal reflux disease",0.533863227081278
"LENALIDOMIDE","General physical health deterioration",0.70651724491496
"LENALIDOMIDE","Gout",2.0537539214166
"LENALIDOMIDE","Haematochezia",0.894749556582734
"LENALIDOMIDE","Haemoglobin decreased",2.9823225437767
"LENALIDOMIDE","Haemorrhage",0.949746169053587
"LENALIDOMIDE","Headache",0.415105949323775
"LENALIDOMIDE","Heart rate increased",0.461710458343138
"LENALIDOMIDE","Hepatic function abnormal",2.25059823658991
"LENALIDOMIDE","Hepatitis B reactivation",9.48329880906752
"LENALIDOMIDE","Hernia",2.22211331081964
"LENALIDOMIDE","Herpes zoster",2.07363376378288
"LENALIDOMIDE","Hip fracture",4.58827415819676
"LENALIDOMIDE","Human chorionic gonadotropin increased",160.749811295653
"LENALIDOMIDE","Hyperglycaemia",2.3927465517665
"LENALIDOMIDE","Hyperhidrosis",0.799084901127535
"LENALIDOMIDE","Hypersensitivity",0.310885402951424
"LENALIDOMIDE","Hypertension",0.59071219502645
"LENALIDOMIDE","Hypoacusis",1.11592533381923
"LENALIDOMIDE","Hypoaesthesia",1.74559436487778
"LENALIDOMIDE","Hypocalcaemia",1.57857876117408
"LENALIDOMIDE","Hypokalaemia",2.06687281736087
"LENALIDOMIDE","Hypotension",0.776244396770032
"LENALIDOMIDE","Hypoxia",1.7191239710715
"LENALIDOMIDE","Ill-defined disorder",0.974654509384961
"LENALIDOMIDE","Immune system disorder",8.18449661515583
"LENALIDOMIDE","Infection",1.83238770358891
"LENALIDOMIDE","Influenza",3.25814977349845
"LENALIDOMIDE","Influenza like illness",0.629596849173458
"LENALIDOMIDE","Insomnia",1.02097922167437
"LENALIDOMIDE","Intestinal obstruction",1.7041236825878
"LENALIDOMIDE","Joint swelling",0.842016897105292
"LENALIDOMIDE","Laboratory test abnormal",24.721019508739
"LENALIDOMIDE","Leukopenia",1.13831788122555
"LENALIDOMIDE","Light chain analysis increased",58.2128649971991
"LENALIDOMIDE","Liver disorder",2.80775671639039
"LENALIDOMIDE","Localised infection",2.00760643311736
"LENALIDOMIDE","Loss of consciousness",1.22323878643884
"LENALIDOMIDE","Loss of personal independence in daily activities",0.315257561117393
"LENALIDOMIDE","Lower respiratory tract infection",0.544279899077042
"LENALIDOMIDE","Lung disorder",0.77720781037649
"LENALIDOMIDE","Lymphocyte count decreased",2.40990423032623
"LENALIDOMIDE","Malaise",0.843624068212575
"LENALIDOMIDE","Malignant neoplasm progression",0.636703210906865
"LENALIDOMIDE","Mass",2.52233047346935
"LENALIDOMIDE","Melaena",2.34361239764967
"LENALIDOMIDE","Memory impairment",1.11202900437198
"LENALIDOMIDE","Meningitis cryptococcal",25.4029498150387
"LENALIDOMIDE","Monoclonal immunoglobulin increased",82.7369436913544
"LENALIDOMIDE","Multiple allergies",11.719281020666
"LENALIDOMIDE","Muscle spasms",2.57160485084302
"LENALIDOMIDE","Muscular weakness",0.562179315408082
"LENALIDOMIDE","Musculoskeletal disorder",2.42544816299333
"LENALIDOMIDE","Musculoskeletal pain",0.587578719757516
"LENALIDOMIDE","Musculoskeletal stiffness",0.709811836179925
"LENALIDOMIDE","Myalgia",0.577845139870628
"LENALIDOMIDE","Myelodysplastic syndrome",3.53956872422806
"LENALIDOMIDE","Myocardial infarction",1.5998760853708
"LENALIDOMIDE","Nasal congestion",0.487839107310934
"LENALIDOMIDE","Nasopharyngitis",1.909629465774
"LENALIDOMIDE","Nausea",0.811643137159288
"LENALIDOMIDE","Neoplasm malignant",3.37311750113293
"LENALIDOMIDE","Nephrolithiasis",1.00583177754901
"LENALIDOMIDE","Nervousness",1.07791621141004
"LENALIDOMIDE","Neuralgia",2.13830315566863
"LENALIDOMIDE","Neuropathy peripheral",12.5288337368622
"LENALIDOMIDE","Neutropenia",2.99792238650869
"LENALIDOMIDE","Neutrophil count decreased",8.75284444103371
"LENALIDOMIDE","Oedema",1.28514855745424
"LENALIDOMIDE","Oedema peripheral",1.30437283022597
"LENALIDOMIDE","Off label use",0.24725081653535
"LENALIDOMIDE","Oropharyngeal pain",1.00035855439234
"LENALIDOMIDE","Osteomyelitis",3.26122492981508
"LENALIDOMIDE","Osteonecrosis of jaw",7.16449701396835
"LENALIDOMIDE","Pain",0.56786240635842
"LENALIDOMIDE","Pain in extremity",0.668487123019038
"LENALIDOMIDE","Pancytopenia",3.81852889755342
"LENALIDOMIDE","Paraesthesia",1.33400159131943
"LENALIDOMIDE","Peripheral swelling",1.46849882340218
"LENALIDOMIDE","Plasma cell myeloma",32.8516980778993
"LENALIDOMIDE","Plasma cell myeloma recurrent",56.6018881797748
"LENALIDOMIDE","Plasmacytoma",40.2393076017505
"LENALIDOMIDE","Platelet count decreased",6.233862697599
"LENALIDOMIDE","Pleural effusion",0.902340492747107
"LENALIDOMIDE","Pneumocystis jirovecii pneumonia",6.81943667887529
"LENALIDOMIDE","Pneumonia",4.47307434233653
"LENALIDOMIDE","Pneumonia bacterial",10.7461968957122
"LENALIDOMIDE","Pollakiuria",1.23815009777946
"LENALIDOMIDE","Product dose omission",3.06571304667151
"LENALIDOMIDE","Product use in unapproved indication",0.216686099161733
"LENALIDOMIDE","Product use issue",0.242128692038576
"LENALIDOMIDE","Productive cough",0.446623177821077
"LENALIDOMIDE","Protein total increased",13.5099480395769
"LENALIDOMIDE","Pruritus",1.15331772990662
"LENALIDOMIDE","Pulmonary embolism",2.50485649729772
"LENALIDOMIDE","Pulmonary oedema",1.13511757066331
"LENALIDOMIDE","Pulmonary thrombosis",5.16957536533057
"LENALIDOMIDE","Pyrexia",1.33468011550633
"LENALIDOMIDE","Rash",1.51706718633893
"LENALIDOMIDE","Rash macular",2.32144312697809
"LENALIDOMIDE","Rash pruritic",2.52976989384264
"LENALIDOMIDE","Red blood cell count decreased",3.36899341132463
"LENALIDOMIDE","Renal disorder",6.35412529206914
"LENALIDOMIDE","Renal failure",0.535424163770659
"LENALIDOMIDE","Renal impairment",1.8287042861672
"LENALIDOMIDE","Respiratory failure",1.04917451332664
"LENALIDOMIDE","Respiratory syncytial virus infection",3.89123429125663
"LENALIDOMIDE","Respiratory tract congestion",1.8140894559366
"LENALIDOMIDE","Respiratory tract infection",2.06481850564037
"LENALIDOMIDE","Rhinorrhoea",1.00871598497078
"LENALIDOMIDE","Rib fracture",2.46269245401403
"LENALIDOMIDE","Seasonal allergy",2.48348400158699
"LENALIDOMIDE","Seizure",0.734557491131726
"LENALIDOMIDE","Sepsis",2.24951544637378
"LENALIDOMIDE","Septic shock",1.54606717907986
"LENALIDOMIDE","Sinus disorder",2.59242329090176
"LENALIDOMIDE","Sinusitis",0.857558332516734
"LENALIDOMIDE","Skin cancer",6.33169566049281
"LENALIDOMIDE","Skin discolouration",3.04338789036492
"LENALIDOMIDE","Skin exfoliation",0.923036971414362
"LENALIDOMIDE","Sleep disorder",0.920357092507676
"LENALIDOMIDE","Somnolence",0.346022600268668
"LENALIDOMIDE","Speech disorder",1.03511620251785
"LENALIDOMIDE","Spinal compression fracture",6.52671568687648
"LENALIDOMIDE","Spinal fracture",4.44466611794738
"LENALIDOMIDE","Squamous cell carcinoma of skin",16.382048581897
"LENALIDOMIDE","Stomatitis",0.776801260184244
"LENALIDOMIDE","Swelling face",2.01271452941609
"LENALIDOMIDE","Syncope",0.831558708153931
"LENALIDOMIDE","Taste disorder",6.68473090876928
"LENALIDOMIDE","Therapeutic product effect decreased",0.49500735541836
"LENALIDOMIDE","Therapy non-responder",1.29333181508996
"LENALIDOMIDE","Therapy partial responder",3.92481560121353
"LENALIDOMIDE","Thrombocytopenia",3.55108687275839
"LENALIDOMIDE","Thrombosis",9.94502191925477
"LENALIDOMIDE","Tooth disorder",9.43980109949892
"LENALIDOMIDE","Toxicity to various agents",0.399611400732272
"LENALIDOMIDE","Transient ischaemic attack",2.78839980251758
"LENALIDOMIDE","Tremor",1.02391745155579
"LENALIDOMIDE","Unevaluable event",10.1633999750435
"LENALIDOMIDE","Upper limb fracture",2.75866584081161
"LENALIDOMIDE","Upper respiratory tract infection",1.59845758110463
"LENALIDOMIDE","Urinary tract infection",1.40959557036269
"LENALIDOMIDE","Urticaria",1.20468658162326
"LENALIDOMIDE","Viral infection",1.87977476741149
"LENALIDOMIDE","Vision blurred",1.03797251426276
"LENALIDOMIDE","Visual impairment",0.736823570086549
"LENALIDOMIDE","Vomiting",0.589268774382821
"LENALIDOMIDE","Weight decreased",1.09182925192614
"LENALIDOMIDE","Weight increased",0.430758960871323
"LENALIDOMIDE","White blood cell count abnormal",3.78202085480763
"LENALIDOMIDE","White blood cell count decreased",7.08965560448083
"LENVATINIB","Abdominal discomfort",1.62373570377073
"LENVATINIB","Abdominal pain",1.42182884949563
"LENVATINIB","Abdominal pain upper",2.52938532939449
"LENVATINIB","Acute kidney injury",0.660888457224456
"LENVATINIB","Alopecia",0.708498238518123
"LENVATINIB","Anaemia",0.758642560656595
"LENVATINIB","Arthralgia",0.916920420351701
"LENVATINIB","Asthenia",2.63565707999155
"LENVATINIB","Back pain",1.42649438651083
"LENVATINIB","Blister",5.19220411669582
"LENVATINIB","Blood creatinine increased",2.22203933283418
"LENVATINIB","Blood pressure fluctuation",2.06589711846739
"LENVATINIB","Blood pressure increased",6.57223486724304
"LENVATINIB","Cardiac failure",2.16298673838519
"LENVATINIB","Confusional state",1.93768008581513
"LENVATINIB","Constipation",2.90835658647565
"LENVATINIB","Cough",0.877905465207052
"LENVATINIB","Death",0.835033800598466
"LENVATINIB","Decreased appetite",9.74050057589268
"LENVATINIB","Dehydration",7.62083471147151
"LENVATINIB","Diarrhoea",3.72626583849807
